"issue_key","author_key","status","created_at","change_date","time_diff"
"PYTHON-2938","JIRAUSER1253561","In Code Review","2021-10-06 20:36:00","2021-10-08 18:11:01","164101.000000"
"PYTHON-2938","shane.harvey","Closed","2021-10-06 20:36:00","2021-10-12 16:37:38","504098.000000"
"PYTHON-2937","shane.harvey","In Code Review","2021-10-06 19:04:49","2021-10-07 19:35:14","88225.000000"
"PYTHON-2937","shane.harvey","Closed","2021-10-06 19:04:49","2021-10-13 17:45:39","600050.000000"
"PYTHON-2936","shane.harvey","Scheduled","2021-10-06 18:24:50","2021-10-08 18:09:37","171887.000000"
"PYTHON-2935","shane.harvey","In Code Review","2021-10-06 17:54:06","2021-10-06 18:20:22","1576.000000"
"PYTHON-2935","shane.harvey","Closed","2021-10-06 17:54:06","2021-10-06 21:36:46","13360.000000"
"PYTHON-2934","shane.harvey","Closed","2021-10-06 09:00:55","2021-10-06 15:11:12","22217.000000"
"PYTHON-2933","dbeng-pm-bot","Waiting (Blocked)","2021-10-05 17:22:02","2021-10-05 17:22:08","6.000000"
"PYTHON-2932","dbeng-pm-bot","Waiting (Blocked)","2021-10-05 16:29:42","2021-10-05 16:29:47","5.000000"
"PYTHON-2932","dbeng-pm-bot","Needs Triage","2021-10-05 16:29:42","2021-10-05 16:30:58","76.000000"
"PYTHON-2932","shane.harvey","Scheduled","2021-10-05 16:29:42","2021-10-08 18:10:51","265269.000000"
"PYTHON-2932","JIRAUSER1253561","Closed","2021-10-05 16:29:42","2021-10-22 21:44:00","1487658.000000"
"PYTHON-2931","dbeng-pm-bot","Waiting (Blocked)","2021-10-05 15:42:08","2021-10-05 15:42:13","5.000000"
"PYTHON-2931","dbeng-pm-bot","Needs Triage","2021-10-05 15:42:08","2021-10-27 20:49:41","1919253.000000"
"PYTHON-2931","alexander.golin","Open","2021-10-05 15:42:08","2021-11-05 20:33:36","2695888.000000"
"PYTHON-2931","shane.harvey","In Progress","2021-10-05 15:42:08","2021-12-06 20:01:50","5372382.000000"
"PYTHON-2931","shane.harvey","In Code Review","2021-10-05 15:42:08","2021-12-07 01:16:49","5391281.000000"
"PYTHON-2931","shane.harvey","Closed","2021-10-05 15:42:08","2021-12-13 23:48:08","5990760.000000"
"PYTHON-2930","dbeng-pm-bot","Waiting (Blocked)","2021-10-04 16:41:49","2021-10-04 16:41:55","6.000000"
"PYTHON-2928","alexander.golin","Scheduled","2021-09-30 02:06:28","2021-10-01 18:05:29","143941.000000"
"PYTHON-2928","JIRAUSER1253561","In Code Review","2021-09-30 02:06:28","2021-10-06 02:51:56","521128.000000"
"PYTHON-2928","JIRAUSER1253561","Closed","2021-09-30 02:06:28","2021-10-06 18:57:08","579040.000000"
"PYTHON-2927","shane.harvey","In Progress","2021-09-29 23:19:41","2021-10-06 22:17:07","601046.000000"
"PYTHON-2927","shane.harvey","In Code Review","2021-09-29 23:19:41","2021-10-07 19:35:38","677757.000000"
"PYTHON-2927","shane.harvey","Closed","2021-09-29 23:19:41","2021-10-13 17:45:58","1189577.000000"
"PYTHON-2926","shane.harvey","Waiting (Blocked)","2021-09-29 22:33:50","2021-09-29 23:39:50","3960.000000"
"PYTHON-2926","dbeng-pm-bot","Needs Triage","2021-09-29 22:33:50","2021-10-11 18:32:26","1022316.000000"
"PYTHON-2926","alexander.golin","Scheduled","2021-09-29 22:33:50","2021-10-15 18:03:27","1366177.000000"
"PYTHON-121","mike","Closed","2010-05-04 14:25:49","2010-05-24 11:36:03","1717814.000000"
"PYTHON-2926","JIRAUSER1253561","Closed","2021-09-29 22:33:50","2021-10-25 20:54:28","2240438.000000"
"PYTHON-2925","alexander.golin","Open","2021-07-20 18:23:40","2021-07-23 17:06:04","254544.000000"
"PYTHON-2925","shane.harvey","Scheduled","2021-07-20 18:23:40","2021-09-17 21:37:14","5109214.000000"
"PYTHON-2925","shane.harvey","Investigating","2021-07-20 18:23:40","2021-09-28 19:44:29","6052849.000000"
"PYTHON-2925","shane.harvey","In Progress","2021-07-20 18:23:40","2021-10-07 17:35:43","6822723.000000"
"PYTHON-2925","shane.harvey","Scheduled","2021-07-20 18:23:40","2021-10-21 17:39:31","8032551.000000"
"PYTHON-2925","alexander.golin","Open","2021-07-20 18:23:40","2021-10-21 17:43:40","8032800.000000"
"PYTHON-2924","dbeng-pm-bot","Waiting (Blocked)","2021-09-28 18:07:25","2021-09-28 18:07:30","5.000000"
"PYTHON-2923","alexander.golin","Scheduled","2021-09-28 18:00:21","2021-10-01 18:11:30","259869.000000"
"PYTHON-2923","shane.harvey","In Progress","2021-09-28 18:00:21","2021-10-13 20:14:07","1304026.000000"
"PYTHON-2923","shane.harvey","In Code Review","2021-09-28 18:00:21","2021-10-13 20:41:12","1305651.000000"
"PYTHON-2923","shane.harvey","Closed","2021-09-28 18:00:21","2021-10-13 21:06:44","1307183.000000"
"PYTHON-2922","alexander.golin","Open","2021-09-27 20:47:11","2021-10-01 18:10:18","336187.000000"
"PYTHON-2922","alexander.golin","Scheduled","2021-09-27 20:47:11","2021-12-14 21:36:09","6742138.000000"
"PYTHON-2922","JIRAUSER1263701","Investigating","2021-09-27 20:47:11","2021-12-15 20:14:38","6823647.000000"
"PYTHON-2922","JIRAUSER1263701","In Code Review","2021-09-27 20:47:11","2021-12-15 23:16:32","6834561.000000"
"PYTHON-2922","JIRAUSER1263701","Closed","2021-09-27 20:47:11","2021-12-16 20:19:21","6910330.000000"
"PYTHON-2921","behackett","In Progress","2021-09-24 00:20:39","2021-09-24 00:21:21","42.000000"
"PYTHON-2921","behackett","In Code Review","2021-09-24 00:20:39","2021-09-24 00:56:43","2164.000000"
"PYTHON-2921","behackett","Closed","2021-09-24 00:20:39","2021-09-24 21:19:04","75505.000000"
"PYTHON-2920","alexander.golin","Open","2021-09-23 17:58:34","2021-09-24 18:06:49","86895.000000"
"PYTHON-2919","alexander.golin","Scheduled","2021-09-23 17:51:45","2021-09-24 18:06:14","87269.000000"
"PYTHON-2919","shane.harvey","In Code Review","2021-09-23 17:51:45","2021-11-18 20:48:54","4849029.000000"
"PYTHON-2919","shane.harvey","Closed","2021-09-23 17:51:45","2021-11-19 00:29:12","4862247.000000"
"PYTHON-2918","alexander.golin","Open","2021-09-21 18:33:51","2021-09-24 18:04:02","257411.000000"
"PYTHON-2918","alexander.golin","Scheduled","2021-09-21 18:33:51","2021-09-24 18:24:19","258628.000000"
"PYTHON-2918","shane.harvey","In Progress","2021-09-21 18:33:51","2021-11-16 23:20:50","4855619.000000"
"PYTHON-2918","shane.harvey","In Code Review","2021-09-21 18:33:51","2021-11-16 23:57:29","4857818.000000"
"PYTHON-2918","shane.harvey","Closed","2021-09-21 18:33:51","2021-11-17 01:01:42","4861671.000000"
"PYTHON-2917","alexander.golin","Closed","2021-09-21 16:29:18","2021-09-21 18:25:49","6991.000000"
"PYTHON-2916","alexander.golin","Investigating","2021-09-21 06:12:41","2021-09-21 18:28:07","44126.000000"
"PYTHON-2916","shane.harvey","Waiting for Reporter","2021-09-21 06:12:41","2021-09-21 19:59:20","49599.000000"
"PYTHON-2916","dbeng-pm-bot","Investigating","2021-09-21 06:12:41","2021-09-21 22:47:54","59713.000000"
"PYTHON-2916","luke.prochazka","Investigating","2021-09-21 06:12:41","2021-09-21 22:48:51","59770.000000"
"PYTHON-2916","shane.harvey","Waiting for Reporter","2021-09-21 06:12:41","2021-09-21 22:55:52","60191.000000"
"PYTHON-2916","dbeng-pm-bot","Investigating","2021-09-21 06:12:41","2021-09-21 22:58:26","60345.000000"
"PYTHON-2916","shane.harvey","Closed","2021-09-21 06:12:41","2021-09-27 18:03:40","561059.000000"
"PYTHON-2915","alexander.golin","Investigating","2021-09-21 05:37:18","2021-09-21 18:27:57","46239.000000"
"PYTHON-2915","shane.harvey","In Progress","2021-09-21 05:37:18","2021-09-21 19:51:03","51225.000000"
"PYTHON-2915","shane.harvey","In Code Review","2021-09-21 05:37:18","2021-09-24 19:01:07","307429.000000"
"PYTHON-2915","shane.harvey","Closed","2021-09-21 05:37:18","2021-09-27 18:59:48","566550.000000"
"PYTHON-2914","alexander.golin","Scheduled","2021-09-20 22:55:50","2021-09-21 18:22:05","69975.000000"
"PYTHON-2914","alexander.golin","In Progress","2021-09-20 22:55:50","2021-09-28 18:10:19","674069.000000"
"PYTHON-2914","JIRAUSER1253561","Closed","2021-09-20 22:55:50","2021-10-06 02:42:48","1309618.000000"
"PYTHON-2913","shane.harvey","In Progress","2021-09-20 18:26:24","2021-09-20 18:26:56","32.000000"
"PYTHON-2913","shane.harvey","In Code Review","2021-09-20 18:26:24","2021-09-20 20:51:32","8708.000000"
"PYTHON-2913","shane.harvey","Closed","2021-09-20 18:26:24","2021-09-21 18:34:36","86892.000000"
"PYTHON-2911","alexander.golin","Open","2021-09-17 20:32:40","2021-09-21 18:18:39","337559.000000"
"PYTHON-2911","alexander.golin","Scheduled","2021-09-17 20:32:40","2021-09-24 18:22:34","596994.000000"
"PYTHON-2911","JIRAUSER1253561","Closed","2021-09-17 20:32:40","2021-10-27 20:00:39","3454079.000000"
"PYTHON-2909","alexander.golin","Open","2021-09-17 18:48:26","2021-09-21 18:20:21","343915.000000"
"PYTHON-2909","alexander.golin","Scheduled","2021-09-17 18:48:26","2021-09-24 18:05:30","602224.000000"
"PYTHON-2909","shane.harvey","In Progress","2021-09-17 18:48:26","2021-11-04 23:41:11","4164765.000000"
"PYTHON-2909","shane.harvey","Closed","2021-09-17 18:48:26","2021-11-05 00:16:27","4166881.000000"
"PYTHON-2908","behackett","In Progress","2021-09-17 00:14:08","2021-09-17 00:23:30","562.000000"
"PYTHON-2908","behackett","In Code Review","2021-09-17 00:14:08","2021-09-17 00:57:11","2583.000000"
"PYTHON-2908","behackett","Closed","2021-09-17 00:14:08","2021-09-17 15:54:21","56413.000000"
"PYTHON-2907","behackett","In Progress","2021-09-17 00:11:58","2021-09-17 00:56:39","2681.000000"
"PYTHON-2907","behackett","In Code Review","2021-09-17 00:11:58","2021-09-17 01:02:38","3040.000000"
"PYTHON-2907","behackett","Closed","2021-09-17 00:11:58","2021-09-17 15:54:02","56524.000000"
"PYTHON-2906","behackett","In Progress","2021-09-17 00:08:42","2021-09-17 01:02:55","3253.000000"
"PYTHON-2906","behackett","In Code Review","2021-09-17 00:08:42","2021-09-17 01:09:01","3619.000000"
"PYTHON-2906","behackett","Closed","2021-09-17 00:08:42","2021-09-17 15:53:00","56658.000000"
"PYTHON-2905","shane.harvey","In Progress","2021-09-16 22:15:21","2021-09-16 22:15:37","16.000000"
"PYTHON-2905","shane.harvey","Closed","2021-09-16 22:15:21","2021-09-17 00:50:40","9319.000000"
"PYTHON-2904","behackett","In Progress","2021-09-14 19:15:22","2021-09-14 19:15:53","31.000000"
"PYTHON-2904","behackett","In Code Review","2021-09-14 19:15:22","2021-09-14 19:28:56","814.000000"
"PYTHON-2904","behackett","Closed","2021-09-14 19:15:22","2021-09-14 19:47:15","1913.000000"
"PYTHON-2903","alexander.golin","Open","2021-09-14 04:09:35","2021-09-17 18:08:52","309557.000000"
"PYTHON-2903","alexander.golin","Scheduled","2021-09-14 04:09:35","2021-09-17 18:09:04","309569.000000"
"PYTHON-2903","alexander.golin","Open","2021-09-14 04:09:35","2021-10-21 17:44:37","3245702.000000"
"PYTHON-2903","alexander.golin","Scheduled","2021-09-14 04:09:35","2021-12-03 21:51:15","6975700.000000"
"PYTHON-2903","behackett","In Progress","2021-09-14 04:09:35","2021-12-09 19:28:37","7485542.000000"
"PYTHON-2903","behackett","In Code Review","2021-09-14 04:09:35","2021-12-13 17:02:05","7822350.000000"
"PYTHON-2903","behackett","Closed","2021-09-14 04:09:35","2021-12-14 00:32:04","7849349.000000"
"PYTHON-2902","behackett","In Progress","2021-09-13 19:40:09","2021-09-14 03:56:27","29778.000000"
"PYTHON-2902","behackett","In Code Review","2021-09-13 19:40:09","2021-09-23 20:57:22","868633.000000"
"PYTHON-2902","behackett","Closed","2021-09-13 19:40:09","2021-09-23 23:45:52","878743.000000"
"PYTHON-2901","shane.harvey","Investigating","2021-09-13 14:23:29","2021-09-13 21:00:51","23842.000000"
"PYTHON-2901","shane.harvey","Waiting for Reporter","2021-09-13 14:23:29","2021-09-13 22:22:54","28765.000000"
"PYTHON-2901","JIRAUSER1262343","Investigating","2021-09-13 14:23:29","2021-09-14 10:33:28","72599.000000"
"PYTHON-2901","shane.harvey","Waiting (Blocked)","2021-09-13 14:23:29","2021-09-14 23:23:38","118809.000000"
"PYTHON-2901","shane.harvey","Waiting for Reporter","2021-09-13 14:23:29","2021-09-14 23:23:44","118815.000000"
"PYTHON-2901","alexander.golin","Closed","2021-09-13 14:23:29","2021-09-21 18:26:55","705806.000000"
"PYTHON-2900","alexander.golin","Open","2021-09-11 00:04:59","2021-09-17 18:06:58","583319.000000"
"PYTHON-2899","shane.harvey","In Progress","2021-09-10 19:27:05","2021-09-15 21:10:17","438192.000000"
"PYTHON-2899","shane.harvey","In Code Review","2021-09-10 19:27:05","2021-09-15 22:38:32","443487.000000"
"PYTHON-2899","shane.harvey","Closed","2021-09-10 19:27:05","2021-09-16 23:54:06","534421.000000"
"PYTHON-2898","dbeng-pm-bot","Waiting (Blocked)","2021-09-09 17:03:24","2021-09-09 17:03:26","2.000000"
"PYTHON-2898","backlog-server-pm","Needs Triage","2021-09-09 17:03:24","2021-09-09 17:04:15","51.000000"
"PYTHON-2898","behackett","In Progress","2021-09-09 17:03:24","2021-09-10 01:13:26","29402.000000"
"PYTHON-2898","behackett","Closed","2021-09-09 17:03:24","2021-09-10 19:07:55","93871.000000"
"PYTHON-2895","dbeng-pm-bot","Waiting (Blocked)","2021-09-07 17:02:47","2021-09-07 17:02:49","2.000000"
"PYTHON-2895","dbeng-pm-bot","Needs Triage","2021-09-07 17:02:47","2021-10-21 17:36:59","3803652.000000"
"PYTHON-2895","alexander.golin","Closed","2021-09-07 17:02:47","2021-10-21 17:37:27","3803680.000000"
"PYTHON-2894","alexander.golin","Open","2021-09-03 17:41:09","2021-09-10 17:39:29","604700.000000"
"PYTHON-2893","alexander.golin","Open","2021-09-03 17:33:42","2021-09-10 17:33:07","604765.000000"
"PYTHON-2892","dbeng-pm-bot","Waiting (Blocked)","2021-09-01 20:52:28","2021-09-01 20:52:30","2.000000"
"PYTHON-2892","backlog-server-pm","Needs Triage","2021-09-01 20:52:28","2021-09-01 20:53:06","38.000000"
"PYTHON-2892","alexander.golin","Open","2021-09-01 20:52:28","2021-09-03 17:11:36","159548.000000"
"PYTHON-2892","alexander.golin","Investigating","2021-09-01 20:52:28","2021-11-02 17:13:26","5343658.000000"
"PYTHON-2892","JIRAUSER1253561","Closed","2021-09-01 20:52:28","2021-11-15 20:02:50","6477022.000000"
"PYTHON-2892","JIRAUSER1253561","Closed","2021-09-01 20:52:28","2021-11-15 20:03:07","6477039.000000"
"PYTHON-2891","dbeng-pm-bot","Waiting (Blocked)","2021-09-01 18:46:26","2021-09-01 18:46:29","3.000000"
"PYTHON-2891","backlog-server-pm","Needs Triage","2021-09-01 18:46:26","2021-09-01 18:47:07","41.000000"
"PYTHON-2891","alexander.golin","Open","2021-09-01 18:46:26","2021-09-03 17:10:58","167072.000000"
"PYTHON-2891","shane.harvey","Closed","2021-09-01 18:46:26","2021-10-27 17:10:01","4832615.000000"
"PYTHON-2890","alexander.golin","Open","2021-09-01 17:50:19","2021-09-03 17:12:30","170531.000000"
"PYTHON-2889","alexander.golin","Open","2021-08-31 15:37:26","2021-09-03 17:16:35","265149.000000"
"PYTHON-2889","shane.harvey","In Code Review","2021-08-31 15:37:26","2021-09-20 20:50:47","1746801.000000"
"PYTHON-2889","shane.harvey","Closed","2021-08-31 15:37:26","2021-09-21 18:31:56","1824870.000000"
"PYTHON-2888","alexander.golin","Open","2021-08-30 20:11:23","2021-09-03 17:13:38","334935.000000"
"PYTHON-2888","shane.harvey","In Progress","2021-08-30 20:11:23","2021-12-10 00:51:38","8743215.000000"
"PYTHON-2888","shane.harvey","In Code Review","2021-08-30 20:11:23","2021-12-10 17:06:10","8801687.000000"
"PYTHON-2888","shane.harvey","Closed","2021-08-30 20:11:23","2021-12-13 22:41:52","9081029.000000"
"PYTHON-2886","behackett","Closed","2021-08-29 18:54:49","2021-08-30 14:53:25","71916.000000"
"PYTHON-2885","behackett","Investigating","2021-08-29 18:54:15","2021-08-30 14:52:44","71909.000000"
"PYTHON-2885","shane.harvey","Waiting for Reporter","2021-08-29 18:54:15","2021-08-30 14:55:05","72050.000000"
"PYTHON-2885","JIRAUSER1262140","Investigating","2021-08-29 18:54:15","2021-08-30 17:22:02","80867.000000"
"PYTHON-2885","alexander.golin","Waiting (Blocked)","2021-08-29 18:54:15","2021-09-09 17:11:50","944255.000000"
"PYTHON-2884","behackett","Open","2021-08-27 17:07:38","2021-08-27 17:08:02","24.000000"
"PYTHON-2884","behackett","Needs Triage","2021-08-27 17:07:38","2021-08-27 17:08:11","33.000000"
"PYTHON-2884","alexander.golin","Open","2021-08-27 17:07:38","2021-09-03 17:15:37","605279.000000"
"PYTHON-2883","dbeng-pm-bot","Waiting (Blocked)","2021-08-26 23:57:58","2021-08-26 23:57:59","1.000000"
"PYTHON-2883","backlog-server-pm","Needs Triage","2021-08-26 23:57:58","2021-08-27 18:21:02","66184.000000"
"PYTHON-2883","alexander.golin","Open","2021-08-26 23:57:58","2021-09-03 17:17:11","667153.000000"
"PYTHON-2883","alexander.golin","Scheduled","2021-08-26 23:57:58","2021-09-03 17:18:52","667254.000000"
"PYTHON-2883","JIRAUSER1253561","In Progress","2021-08-26 23:57:58","2021-09-03 22:01:15","684197.000000"
"PYTHON-2883","JIRAUSER1253561","In Code Review","2021-08-26 23:57:58","2021-09-07 17:39:01","1014063.000000"
"PYTHON-2883","JIRAUSER1253561","Closed","2021-08-26 23:57:58","2021-09-13 18:17:01","1534743.000000"
"PYTHON-2879","shane.harvey","In Progress","2021-08-24 16:05:11","2021-08-24 16:34:33","1762.000000"
"PYTHON-2879","shane.harvey","In Code Review","2021-08-24 16:05:11","2021-08-24 16:40:03","2092.000000"
"PYTHON-2879","shane.harvey","Closed","2021-08-24 16:05:11","2021-08-24 17:36:57","5506.000000"
"PYTHON-2878","prashant.mital","Open","2021-08-24 15:41:31","2021-08-27 17:04:07","264156.000000"
"PYTHON-2877","prashant.mital","Waiting for Reporter","2021-08-23 21:01:32","2021-08-27 17:11:58","331826.000000"
"PYTHON-2877","alexander.golin","Closed","2021-08-23 21:01:32","2021-09-03 17:28:56","937644.000000"
"PYTHON-2876","prashant.mital","Closed","2021-08-23 20:58:24","2021-08-27 17:12:25","332041.000000"
"PYTHON-2875","shane.harvey","In Progress","2021-08-23 20:34:26","2021-08-23 20:48:30","844.000000"
"PYTHON-2875","shane.harvey","In Code Review","2021-08-23 20:34:26","2021-08-24 15:37:15","68569.000000"
"PYTHON-2875","shane.harvey","Closed","2021-08-23 20:34:26","2021-09-08 18:32:26","1375080.000000"
"PYTHON-2874","prashant.mital","Open","2021-08-23 15:48:45","2021-08-27 17:12:48","350643.000000"
"PYTHON-2873","alexander.golin","Investigating","2021-08-19 21:54:44","2021-08-20 17:18:06","69802.000000"
"PYTHON-2873","behackett","Open","2021-08-19 21:54:44","2021-09-11 20:13:30","1981126.000000"
"PYTHON-2873","behackett","In Code Review","2021-08-19 21:54:44","2021-09-12 04:04:39","2009395.000000"
"PYTHON-2873","behackett","Open","2021-08-19 21:54:44","2021-09-13 19:58:25","2153021.000000"
"PYTHON-2873","behackett","Closed","2021-08-19 21:54:44","2021-10-12 23:36:44","4671720.000000"
"PYTHON-2872","alexander.golin","Open","2021-08-19 21:44:42","2021-08-20 17:18:34","70432.000000"
"PYTHON-2871","alexander.golin","Open","2021-08-19 20:35:41","2021-08-20 17:03:11","73650.000000"
"PYTHON-2870","shane.harvey","Waiting for Reporter","2021-08-18 10:27:03","2021-08-18 17:05:40","23917.000000"
"PYTHON-2870","JIRAUSER1261938","Investigating","2021-08-18 10:27:03","2021-08-18 18:39:12","29529.000000"
"PYTHON-2870","shane.harvey","In Code Review","2021-08-18 10:27:03","2021-08-18 21:29:50","39767.000000"
"PYTHON-2870","shane.harvey","Closed","2021-08-18 10:27:03","2021-08-19 22:18:51","129108.000000"
"PYTHON-2869","dbeng-pm-bot","Waiting (Blocked)","2021-08-17 21:48:52","2021-08-17 21:48:54","2.000000"
"PYTHON-2869","backlog-server-pm","Needs Triage","2021-08-17 21:48:52","2021-08-17 21:49:44","52.000000"
"PYTHON-2869","alexander.golin","Open","2021-08-17 21:48:52","2021-08-20 17:19:01","243009.000000"
"PYTHON-2869","shane.harvey","Closed","2021-08-17 21:48:52","2021-12-09 20:22:22","9844410.000000"
"PYTHON-2868","dbeng-pm-bot","Waiting (Blocked)","2021-08-16 16:44:41","2021-08-16 16:44:43","2.000000"
"PYTHON-2868","backlog-server-pm","Needs Triage","2021-08-16 16:44:41","2021-09-03 02:56:11","1505490.000000"
"PYTHON-2868","alexander.golin","Scheduled","2021-08-16 16:44:41","2021-09-03 17:26:57","1557736.000000"
